"sep=;"
URL;SEARCH_NAME;FOUND_NAME;ADDRESS;ZIP;CITY;PHONE;WEBSITE;NAME_MATCH?;ADDRESS_MATCH?;ZIP_MATCH?;CITY_MATCH?;PHONE_MATCH?;VARDCENTRAL;HITTA_OR_ENIRO;COLOR
http://gulasidorna.eniro.se/f/hortlax-v%C3%A5rdcentral:7783834;Hortlax vårdcentral;Hortlax vårdcentral;Dammbrov 1;94432;Hortlax;0911-75750;www.nll.se;EXACT;PARTIAL;EXACT;EXACT;EXACT;NO;ENIRO;YELLOW
http://www.hitta.se//barnav%C3%A5rdcentral+hoting+h%C3%A4lsocentral/hoting/ihzWPZ--4v?vad=Hotings+h%C3%A4lsocentral%2CTelegatan+8;Hotings hälsocentral;Barnavårdcentral Hoting hälsocentral;Telegatan 8 C;83080;Hoting;0671-716661;http://www.jll.se;PARTIAL;PARTIAL;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Hova%2CRoslunds+V%C3%A4g+5;Vårdcentralen Hova;Närhälsan Gullspång vårdcentral - Hova;Roslunds Väg 5;54832;Hova;0551-28300;http://www.narhalsan.se/gullspangvardcentral;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Capio+V%C3%A5rdcentral+Hov%C3%A5s%2FBilldal%2CBilldalsv%C3%A4gen+2;Capio Vårdcentral Hovås/Billdal;Capio Vårdcentral Hovås/Billdal;Billdalsvägen 2;43655;Hovås;031-3523030,031-3523051,031-3523042;http://www.capiovardcentral.se/vastragotaland/Goteborg-Billdal/start;EXACT;EXACT;EXACT;NO;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Flemingsbergs+v%C3%A5rdcentral;Flemingsbergs vårdcentral;Flemingsbergs vårdcentral;Röntgenvägen 3;14152;Huddinge;08-12342500,08-7795639,1177;http://www.slso.sll.se/SLPOtemplates/SLPOPage1____2087.aspx;EXACT;PARTIAL;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//huddinge+v%C3%A5rdcentral/huddinge/ydWRl2_55-?vad=Huddinge+v%C3%A5rdcentral;Huddinge vårdcentral;Huddinge vårdcentral;Paradistorget 4;14147;Huddinge;08-12342600,1177;http://www.huddingevardcentral.se;EXACT;PARTIAL;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://gulasidorna.eniro.se/f/stuvsta-v%C3%A5rdcentral:8229087;Stuvsta vårdcentral;Stuvsta Vårdcentral;Stuvstatorget 10;14140;Huddinge;08-57838400;www.stuvstavc.se;EXACT;PARTIAL;EXACT;EXACT;EXACT;NO;ENIRO;YELLOW
http://www.hitta.se//hudiksvall+din+h%C3%A4lsocentral/hudiksvall/dP5UkE6FfD?vad=Hudiksvalls+h%C3%A4lsocentral%2CK%C3%A5lhagsgatan+20;Hudiksvalls hälsocentral;Hudiksvall Din hälsocentral;Kålhagsgatan 20;82452;Hudiksvall;0650-92008;;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Varvet+h%C3%A4lsocentral%2CVarvsgatan+13;Varvet hälsocentral;Varvet Hälsocentral;Varvsgatan 13;82450;Hudiksvall;0650-36500,0650-36520;http://www.halsoval.nu;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Hultsfred;Vårdcentralen Hultsfred;Hultsfreds hälsocentral;Västra Långgatan 46;57730;Hultsfred;0495-15502,1177;http://www.ltkalmar.se;PARTIAL;NO;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://gulasidorna.eniro.se/f/n%C3%A4rh%C3%A4lsan-kungshamn-v%C3%A5rdcentral-hunnebostrand:14448989;Hunnebostrands vårdcentral;Närhälsan Kungshamn vårdcentral - Hunnebostrand;Skolg 1;45647;Bovallstrand;010-4416600;www.narhalsan.se/bengtsforsvar...;PARTIAL;PARTIAL;NO;NO;NO;NO;ENIRO;RED
http://www.hitta.se/s%C3%B6k?vad=Soten%C3%A4s+V%C3%A5rdcentral%2CSkolgatan+19;Sotenäs Vårdcentral;Sotenäs Vårdcentral;Skolgatan 19;45661;Hunnebostrand;0523-19970,0523-19979;http://www.sotenasvardcentral.praktikertjanst.se;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//alestubben+ab/huskvarna/zSS25Oqqko?vad=Thulev%C3%A4gen+2%2C+56132+Huskvarna;Wasa City Klinik;Alestubben AB;Thulevägen 2;56132;Huskvarna;036-167652;;NO;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=%C3%96xnehaga+V%C3%A5rdcentral%2COxhagsgatan+59;Öxnehaga Vårdcentral;Öxnehaga vårdcentral;Oxhagsgatan 59;56150;Huskvarna;036-323600;http://www.lj.se/vardcentralernabraliv/Vardcentraler/Oxnehagavardcentral;EXACT;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Bruksv%C3%A4gen+187+D%2C+89631+Husum;VC Husum-Trehörningssjö;Husum Trehörningsjö Hälsocentral;Bruksvägen 187 D;89631;Husum;0663-19900,0663-19910;http://www.lvn.se/husumtrehorningsjo;NO;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Hyltebruk%2COdengatan+1;Vårdcentralen Hyltebruk;Vårdcentralen Hyltebruk;Odengatan 1;31434;Hyltebruk;0345-18300;http://www.regionhalland.se/vchyltebruk;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//axelsbergs+v%C3%A5rdcentral/h%C3%A4gersten/VVzRRjsww5?vad=Axelsbergs+v%C3%A5rdcentral%2CAxelsbergs+torg+2;Axelsbergs vårdcentral;Axelsbergs Vårdcentral;Axelsbergs Torg 2;12938;Hägersten;08-12347800;http://www.slso.sll.se/SLPOtemplates/SLPOPage1____2128.aspx;EXACT;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se//fru%C3%A4ngens+v%C3%A5rdcentral/h%C3%A4gersten/0LWCObu66F?vad=Fru%C3%A4ngens+V%C3%A5rdcentral%2CFru%C3%A4ngsg%C3%A5ngen+2;Fruängens Vårdcentral;Fruängens Vårdcentral;Fruängsgången 2;12952;Hägersten;08-4646401,08-7087862,08-4646400,08-4646464;http://www.vardguiden.se;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=H%C3%A4llefors+v%C3%A5rdcentral%2CGillersv%C3%A4gen+20;Hällefors vårdcentral;Hällefors Vårdcentral;Gillersvägen 20;71230;Hällefors;0591-68550,019-6702533,019-6021000;http://www.orebroll.se/hallefors;EXACT;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Johannesberg;Vårdcentralen Johannesberg;Vårdcentralen Johannesberg;Strandgatan 1;87145;Härnösand;0611-505800;http://www.vcjohannesberg.se;EXACT;NO;NO;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+S%C3%B6dra+Sundet;Vårdcentralen Södra Sundet;Södra Sundet Hälsocentral;Södra Vägen 3-5;87140;Härnösand;0611-870700,0611-870710;http://www.lvn.se/sodrasundet;NO;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=%C3%96backa+V%C3%A5rdcentral%2CKapellgatan+24;Öbacka Vårdcentral;Öbacka Vårdcentral;Kapellgatan 24;87160;Härnösand;0611-332300;http://www.obackavardcentral.se;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=H%C3%A4sselby+V%C3%A5rdcentral%2CBox+3340;Hässelby Vårdcentral;Hässelby Vårdcentral;Hässelby Torg 20;16555;Hässelby;08-6876612;http://www.hasselbyvardcentral.se;EXACT;NO;NO;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=%C3%85kermyntans+V%C3%A5rdcentral%2CL%C3%B6vkojsgr%C3%A4nd+16;Åkermyntans Vårdcentral;Åkermyntans vårdcentral;Lövkojsgränd 16;16575;Hässelby;08-12092200;http://www.legevisitten.se/meny.aspx?menyID=522;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//ljungdala+pizzeria+hb/h%C3%A4ssleholm/izglZXXvnO?vad=Norra+Kringelv%C3%A4gen+44%2C+28140+H%C3%A4ssleholm;Vårdcentralen Hästveda;Ljungdala Pizzeria HB;Norra Kringelvägen 44;28140;Hässleholm;;;NO;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Solbrinken%2CNorra+Kringelv%C3%A4gen+44;Vårdcentralen Solbrinken;Vårdcentralen Solbrinken;Norra Kringelvägen 44;28140;Hässleholm;0451-298200;http://www.vardcentralensolbrinken.se;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://gulasidorna.eniro.se/f/v%C3%A5rdcentral-v%C3%A4nhem:14652087;Vänhem vårdcentral;Vårdcentral Vänhem;Frykholmsg 29;28131;HÄssleholm;0451-298080;www.skane.se;PARTIAL;PARTIAL;EXACT;NO;EXACT;NO;ENIRO;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Delfinen%2CStinsens+Tr%C3%A4dg%C3%A5rdsgata+21;Vårdcentralen Delfinen;Vårdcentralen Delfinens;Stinsens Trädgårdsgata 21;26338;Höganäs;042-4060360;http://www.skane.se/webbplatser/primarvarden_skane/vardcentraler/vara-vardcentraler/orter-a-l/vardcentralerna-hoganas;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Sj%C3%B6crona%2CDecauvillegatan+2;Vårdcentralen Sjöcrona;Vårdcentralen Sjöcrona;Decauvillegatan 2;26336;Höganäs;042-4060300;http://www.vardcentralensjocrona.se;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//h%C3%B6gsby+h%C3%A4lsocentral/h%C3%B6gsby/VhT2wU1qqb?vad=H%C3%B6gsby+H%C3%A4lsocentral%2CDr+Mobergers+v%C3%A4g+6;Högsby Hälsocentral;Högsby hälsocentral;Dr Mobergers Väg 6 A;57932;Högsby;0491-28300,1177;http://www.ltkalmar.se;EXACT;PARTIAL;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=N%C3%A4sets+L%C3%A4kargrupp%2CFalsterbov%C3%A4gen+79+B;Näsets Läkargrupp;Näsets Läkargrupp KB;Falsterbovägen 79 B;23651;Höllviken;040-459640,040-459659,040-459642,040-459641;http://www.nasetslakargrupp.se;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=H%C3%B6n%C3%B6+v%C3%A5rdcentral;Hönö vårdcentral;Hönö Vårdcentral;Minkebergsvägen 3 A;47540;Hönö;031-7127660,031-962449;http://www.honovardcentral.se;EXACT;NO;NO;EXACT;NO;NO;HITTA;YELLOW
http://gulasidorna.eniro.se/f/v%C3%A5rdcentralen-h%C3%B6rby:7783872;Vårdcentralen Hörby;Vårdcentralen Hörby;Råbyv 41;24234;HÖrby;0415-251300;www.skane.se;EXACT;PARTIAL;EXACT;NO;EXACT;NO;ENIRO;YELLOW
http://www.hitta.se/s%C3%B6k?vad=H%C3%B6rnefors+v%C3%A5rdcentral%2CBruksgatan+4;Hörnefors vårdcentral;Hörnefors hälsocentral;Bruksgatan 4;90531;Hörnefors;090-7859105;http://www.vll.se/default.aspx?id=23312&refid=23313;PARTIAL;EXACT;NO;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+H%C3%B6%C3%B6r%2CStorgatan+2;Vårdcentralen Höör;Vårdcentralen Höör;Storgatan 2;24330;Höör;0413-351100;http://www.skane.se/webbplatser/primarvarden_skane/vardcentraler/vara-vardcentraler/orter-a-l/hoor;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//iggesund+din+h%C3%A4lsocentral/iggesund/hxTRjwXmmn?vad=H%C3%A4lsocentralen%2CSkolgatan;Hälsocentralen;Iggesund Din hälsocentral;Skolgatan;82531;Iggesund;0650-92800,026-154000;;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Ingelstad%2CHelenetorpsv%C3%A4gen+2;Vårdcentralen Ingelstad;Vårdcentralen Ingelstad;Helenetorpsvägen 2;36044;Ingelstad;0470-589400,0470-587800;http://www.ltkronoberg.se/vcingelstad;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Bj%C3%B6rkhagens+V%C3%A5rdcentral+AB%2CHalmstadsv%C3%A4gen+41;Björkhagens Vårdcentral AB;Aleris Vårdcentral Björkhagen;Halmstadsvägen 41;12153;Johanneshov;08-40915802;http://www.aleris.se/bjorkhagen;NO;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se//capio+v%C3%A5rdcentral+gullmarsplan/johanneshov/y~xWsmOO1H?vad=Gullmarsplan+5%2C+12140+Johanneshov;Carema Vårdcentral Gullmarsplan;Capio Vårdcentral Gullmarsplan;Gullmarsplan 5;12140;Johanneshov;08-55505500;http://www.capiovardcentral.se/Stockholm/gullmarsplan/Vardcentral;NO;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://gulasidorna.eniro.se/f/jokkmokks-v%C3%A5rdcentral:7783831;Jokkmokks vårdcentral;Jokkmokks vårdcentral;Lappstav 9;96231;Jokkmokk;0971-10211;www.nll.se;EXACT;PARTIAL;EXACT;EXACT;NO;NO;ENIRO;YELLOW
http://www.hitta.se//jordbro+v%C3%A5rdcentral/jordbro/0zzxSMl22Z?vad=Jordbro+v%C3%A5rdcentral%2CHurtigs+torg+2;Jordbro vårdcentral;Jordbro Vårdcentral;Hurtigs Torg 2;13764;Jordbro;08-6061465;http://www.slso.sll.se/SLPOtemplates/SLPOPage1____2101.aspx;EXACT;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se//junsele+h%C3%A4lsocentral/junsele/VTgggl2__C?vad=Junsele+v%C3%A5rdcentral%2CForumv%C3%A4gen+4;Junsele vårdcentral;Junsele Hälsocentral;Forumvägen 4;88037;Junsele;0621-72060;http://www.lvn.se/junsele;PARTIAL;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se//j%C3%A4mj%C3%B6+v%C3%A5rdcentral/j%C3%A4mj%C3%B6/yh~dgjsww5?vad=J%C3%A4mj%C3%B6+v%C3%A5rdcentral%2CHammarbyv%C3%A4gen+6;Jämjö vårdcentral;Jämjö Vårdcentral;Hammarbyvägen 6;37300;Jämjö;0455-735600,0455-731000;;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Barkarby+V%C3%A5rdcentral%2CJaktplan+3;Barkarby Vårdcentral;Barkarby Vårdcentral;Jaktplan 3;17563;Järfälla;08-12340800;http://www.slso.sll.se/SLPOtemplates/SLPOPage1____4154.aspx;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//viksj%C3%B6+v%C3%A5rdcentral/j%C3%A4rf%C3%A4lla/0LT22_544v?vad=Viksj%C3%B6plan+47%2C+17545+J%C3%A4rf%C3%A4lla;Carema Vårdcentral Viksjö;Viksjö Vårdcentral;Viksjöplan 47;17545;Järfälla;08-58732600;;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//jakobsbergs+v%C3%A5rdcentral/j%C3%A4rf%C3%A4lla/dlsvvOHbbk?vad=Jakobsbergs+V%C3%A5rdcentral%2CBirgittav%C3%A4gen+4;Jakobsbergs Vårdcentral;Jakobsbergs Vårdcentral;Birgittavägen 4;17731;Järfälla;08-12336330;http://www.slso.sll.se/SLPOtemplates/SLPOPage1____4152.aspx;EXACT;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se//kallh%C3%A4lls+nya+v%C3%A5rdcentral/j%C3%A4rf%C3%A4lla/LMlljZvvnO?vad=Kallh%C3%A4lls+Nya+v%C3%A5rdcentral%2CKopparv%C3%A4gen+2+B;Kallhälls Nya vårdcentral;Kallhälls Nya Vårdcentral;Kopparvägen 2 B;17672;Järfälla;08-58722000;;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Vibblaby+Husl%C3%A4karmottagning+AB;Vibblaby Husläkarmottagning AB;Vibblaby Husläkarmottagning;Vibblabyvägen 3;17764;Järfälla;08-58430250;http://www.vibblabyhlm.se;PARTIAL;PARTIAL;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//aleris+v%C3%A5rdcentral+j%C3%A4rna/j%C3%A4rna/dl_-XmUGGq?vad=J%C3%A4rna+v%C3%A5rdcentral%2CStorgatan+13;Järna vårdcentral;Aleris Vårdcentral Järna;Storgatan 13;15330;Järna;08-40915600;http://www.aleris.se/jarna;PARTIAL;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://gulasidorna.eniro.se/f/vidarkliniken:14930556;Vidarklinikens vårdcentral;Vidarkliniken;Ytterjärna 1;15391;JÄrna;08-55150900;www.vidarkliniken.se;PARTIAL;PARTIAL;EXACT;NO;NO;NO;ENIRO;RED
http://www.hitta.se/s%C3%B6k?vad=H%C3%A4lsocentralen+J%C3%A4rpen%2CSkolv%C3%A4gen+29;Hälsocentralen Järpen;Järpens hälsocentral;Skolvägen 29;83005;Järpen;0647-16550,1177;http://www.jll.se/folkhalsasjukochtandvard/halsocentraler/jarpen;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//j%C3%A4rvs%C3%B6+din+h%C3%A4lsocentral/j%C3%A4rvs%C3%B6/yzgjXH7uuc?vad=J%C3%A4rvs%C3%B6+h%C3%A4lsocentral%2CStationsgatan+19;Järvsö hälsocentral;Järvsö Din Hälsocentral;Stationsgatan 19;82040;Järvsö;0651-17230,026-154000;http://www.lg.se/jarvsohc;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Kungsh%C3%A4lsans+V%C3%A5rdcentral;Kungshälsans Vårdcentral;Kungshälsans vårdcentral;Jönköpingsvägen 19;56131;Huskvarna;036-323520;http://www.lj.se/kungshalsansvardcentral;EXACT;NO;NO;NO;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Rosenh%C3%A4lsans+V%C3%A5rdcentral;Rosenhälsans Vårdcentral;Rosenhälsans vårdcentral;Jönköpingsvägen 19;56131;Huskvarna;036-323550;http://www.lj.se/rosenhalsansvardcentral;EXACT;NO;NO;NO;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Rosenlunds+v%C3%A5rdcentral%2CHermansv%C3%A4gen+5;Rosenlunds vårdcentral;Rosenlunds vårdcentral;Hermansvägen 5;55453;Jönköping;036-324400;http://www.lj.se/rosenlundsvardcentral;EXACT;EXACT;NO;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=R%C3%A5sl%C3%A4tts+v%C3%A5rdcentral%2CTornfalksgatan+11;Råslätts vårdcentral;Råslätts vårdcentral;Tornfalksgatan 11;55614;Jönköping;036-323700;http://www.lj.se/raslattsvardcentral;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//wetterh%C3%A4lsan+a6/j%C3%B6nk%C3%B6ping/iiLSWC44mn?vad=Wetterh%C3%A4lsan%2CBatterigatan+9;Wetterhälsan;Wetterhälsan A6;Batterigatan 9;55305;Jönköping;036-326677;http://www.wetterhalsan.se;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+H%C3%A4lsan+1;Vårdcentralen Hälsan 1;Hälsans vårdcentral 1;Fabriksgatan 17;55318;Jönköping;036-325400;http://www.lj.se/vardcentralernabraliv/Vardcentraler/Halsans-vardcentral-1;PARTIAL;PARTIAL;NO;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//h%C3%A4lsans+v%C3%A5rdcentral+2/j%C3%B6nk%C3%B6ping/xPCvvH77uc?vad=V%C3%A5rdcentralen+H%C3%A4lsan+2;Vårdcentralen Hälsan 2;Hälsans vårdcentral 2;Fabriksgatan 17;55318;Jönköping;036-325800;http://www.lj.se/vardcentralernabraliv/Vardcentraler/Halsans-vardcentral-2;PARTIAL;PARTIAL;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Lokstallarna%2CKortebov%C3%A4gen+6;Vårdcentralen Lokstallarna;Vårdcentralen Lokstallarna - Bräcke diakoni;Kortebovägen 6;55311;Jönköping;036-328900;;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//apotek+hj%C3%A4rtat/j%C3%B6rn/zMs4v1kkJA?vad=Storgatan+33%2C+93055+J%C3%B6rn;Jörns hälsomottagning;Apotek Hjärtat;Storgatan 33;93651;Jörn;0771-405405;http://www.apotekhjartat.se;NO;EXACT;NO;EXACT;NO;NO;HITTA;RED
http://www.hitta.se//grytn%C3%A4s+v%C3%A5rdcentral/kalix/iVhhzRjss_?vad=Grytn%C3%A4s+v%C3%A5rdcentral%2CV%C3%A5rdv%C3%A4gen;Grytnäs vårdcentral;Grytnäs Vårdcentral;Vårdvägen;95251;Kalix;0923-76000;;EXACT;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se//kalix+h%C3%A4lsocentral/kalix/VLTWZwnOU1?vad=Kalix+v%C3%A5rdcentral%2CSkolgatan+1;Kalix vårdcentral;Kalix Hälsocentral;Skolgatan 1;95232;Kalix;0923-10408;;PARTIAL;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se//kallinge+v%C3%A5rdcentral/kallinge/0~dSWZC--X?vad=Kallinge+v%C3%A5rdcentral%2CGjutarev%C3%A4gen+3;Kallinge vårdcentral;Kallinge Vårdcentral;Gjutarevägen 3;37250;Kallinge;0457-731790,0457-731000;;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Berga+H%C3%A4lsocentral%2CRimsmedsv%C3%A4gen+15+A;Berga Hälsocentral;Berga hälsocentral;Rimsmedsvägen 15 A;39352;Kalmar;0480-81630,0480-84830;;EXACT;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Kvarnholmens+H%C3%A4lsocentral%2CStr%C3%B6mgatan+15;Kvarnholmens Hälsocentral;Kvarnholmens hälsocentral;Strömgatan 15;39232;Kalmar;0480-81960;http://www.ltkalmar.se;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Lindsdals+h%C3%A4lsocentral%2CF%C3%B6rl%C3%B6sav%C3%A4gen+4;Lindsdals hälsocentral;Lindsdals hälsocentral;Förlösavägen 4;39365;Kalmar;0480-81900;http://www.ltkalmar.se;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Ljungbyholms+v%C3%A5rdcentral;Ljungbyholms vårdcentral;Ljungbyholms hälsocentral;Tunnbindarevägen 4;38830;Ljungbyholm;0480-81925;http://www.ltkalmar.se;PARTIAL;NO;NO;NO;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Norrlidens+H%C3%A4lsocentral%2CTv%C3%A5+Br%C3%B6ders+v%C3%A4g+1;Norrlidens Hälsocentral;Norrlidens hälsocentral;Två Bröders Väg 1;39358;Kalmar;0480-81930,0480-81940;http://www.ltkalmar.se;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//cityl%C3%A4karna+i+kalmar+ab/kalmar/Lzg22XOUHG?vad=Tj%C3%A4rhovsgatan+1%2C+39231+Kalmar;Sensia Vårdcentral i Kalmar;Cityläkarna i Kalmar AB;Tjärhovsgatan 1;39231;Kalmar;0480-700700;http://www.citylakarnaikalmar.se;NO;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//smedby+h%C3%A4lsocentral/kalmar/hTZZwOGkko?vad=Smedby+h%C3%A4lsocentral;Smedby hälsocentral;Smedby hälsocentral;Ingelstorpsvägen 1;39471;Kalmar;0480-81870;http://www.ltkalmar.se;EXACT;NO;NO;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Stens%C3%B6+H%C3%A4lsocentral%2CLasarettsv%C3%A4gen+1;Stensö Hälsocentral;Stensö hälsocentral;Lasarettsvägen 1;39244;Kalmar;0480-81850;http://www.ltkalmar.se;EXACT;EXACT;NO;EXACT;EXACT;NO;HITTA;YELLOW
http://gulasidorna.eniro.se/f/n%C3%A4rh%C3%A4lsan-karlsborg-v%C3%A5rdcentral:15943023;Vårdcentralen Karlsborg;Närhälsan Karlsborg vårdcentral;Kärleksstigen 4 B;54630;Karlsborg;0505-18300;www.narhalsan.se/karlsborgvard...;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;ENIRO;YELLOW
http://www.hitta.se//brunnsg%C3%A5rdens+v%C3%A5rdcentral/karlshamn/xgMl51kkJA?vad=Brunnsg%C3%A5rdens+V%C3%A5rdcentral%2CErik+Dahlbergsv%C3%A4gen+30;Brunnsgårdens Vårdcentral;Brunnsgårdens Vårdcentral;Erik Dahlbergsvägen 30 C;37437;Karlshamn;0454-732700;;EXACT;PARTIAL;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Samaritens+v%C3%A5rdcentral%2CL%C3%A4nsmansv%C3%A4gen+1;Samaritens vårdcentral;Samaritens vårdcentral;Länsmansvägen 1;37441;Karlshamn;0454-733402,0454-731000;;EXACT;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://gulasidorna.eniro.se/f/bagg%C3%A4ngens-v%C3%A5rdcentral:14538100;Baggängens vårdcentral;Baggängens Vårdcentral;Baggängsv 59;69146;Karlskoga;0586-66017;www.regionorebrolan.se;EXACT;NO;NO;EXACT;NO;NO;ENIRO;YELLOW
http://www.hitta.se//brickeg%C3%A5rdens+v%C3%A5rdcentral/karlskoga/yhzRZs4vmn?vad=Brickeg%C3%A5rdens+v%C3%A5rdcentral%2C%C3%96sterleden+10;Brickegårdens vårdcentral;Brickegårdens Vårdcentral;Österleden 10;69152;Karlskoga;0586-66000,019-6702532;http://www.orebroll.se/brickegarden;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
